Condition,Rating,Review
Fibromyalgia,1.0,"""I've had fibromyalgia for about 30yrs - I am 43.
Endometriosis from ages 13-36, (a hysterectomy 'fixed' that;) clinical depression from abt 16, (break down at 28;) anxiety disorder; insomnia &/or severely disturbed sleep cycles for15-20yrs. AND I've needed a cane to walk for the last 2-3 yrs.
FMS & depression compete for the title of ""most debilitating.""
I've tried almst everything, (Cymbalta was useless.)
The last 2 months I've been taking slowly increased doses of Lyrica. Currently on 150mg a day, (2× 75mg,) with a view to 300-400mg.
I've had zero relief from pain, BUT nasty side fx.
Almost no sleep.
Worsened depression & anxiety.
Terrible FMS type 'fog.'
Flatulance!
Cannot see this contiuing or improving.
(Available on PBS in Australia.)"""
Fibromyalgia,1.0,"""I am 37 with multiple illnesses, fibromyalgia, diabetes, arthritis, and schizophrenia being the tip 4. My Doctor put me on 300 mg of Lyrica 3 times a day. Initially, it stopped my severe symptoms of fibromyalgia, initially. I began to have sleeplessness, which became 3 hrs of sleep every other night. My legs from knee down began to tingle, then it felt like worms crawling in them. I had fuzzy vision, and then 60 voices came out in my head, very loud and clear. My Doctor refused to stop lyrica, I stopped taking it and within a month the side effects disappeared."""
Fibromyalgia,1.0,"""I have been dealing with Fibromyalgia for many years and my doctor was so excited when Lyrica came out, like it was going to be the cure or something; but it did not help my FMS at all.  Not to mention, I had horrific fluid retention!  I couldn't wear normal shoes, my hands so swollen I couldn't get my wedding ring on.  The swelling lasted for a while even after I discontinued the medication."""
Neuropathic Pain,1.0,"""Weight Gain as soon as I started taking Lyrica."""
Pain,1.0,"""This medication may be good for Fibromyalgia, however, it did absolutely nothing for chronic pain. I had an astounding increase in appetite, and gained 30 lbs within 4 months. I had severe swelling in the hands, feet, and legs. I have heard the same remarks of other people more often then not."""
Diabetic Peripheral Neuropathy,1.0,"""The nerve pain became so unbearable that it forced me to take lyrica despite the bad reviews and long list of negative side effects. I was told by many that it worked a lot better that neurontin with less drastic negative effects. Well, it has eased my pain some, but the side effects have taken my life from me. I'm dizzy at times, my head is always foggy and not clear thinking, I have depression, anger outbursts I've never had before, daily nausea, and am so tired that I can sleep all day and night long and can barely function. Unfortunately the alternative medications have even worse negative side effects, so what are we supposed to do in order to have some normalcy?"""
Fibromyalgia,1.0,"""Makes me swell up, eat too much, bump into things, forget words and does nothing for my pain. Stupid, expensive drug. I've been taking 150mg. 2X per day for almost three months. It doesn't work."""
Fibromyalgia,1.0,"""The side effects were too hard to tolerate, for me to continue to take it for more than a couple of months.   Nausea, dizziness, headache, upset stomach, and a terrible skin reaction that left many scars on my entire body are in addition to the mental slowness, confusion and increased depression suffered while taking Lyrica.  """
Fibromyalgia,1.0,"""It turned me into a walking zombie. I couldn't remember anything & I would be in the middle of a sentence and start saying crazy stuff. It wasn't for me."""
,1.0,"""It was a nightmare.I had the worse side effects that medicine had to offer. Its been a month and I am still swollen and been to the worthless ER in Grants Pass, Oregon  which is Asante Three Rivers Hospital  where they after 5 1/2 hours diagnoised me with shortness of breath.No treatment for the convulsion the swelling from head to toe, confusion,and the list went on.I was first  turned away from Asante Urgent Care saying they do not treat patients with side effects from Medications."""
Fibromyalgia,1.0,"""While noticing at the time I was taking lyrica I was itching a lot so I found out that one of the side effects was itching and hives. I spoke to my Dr., and he said he was decreasing my dose. After about 3 days, the itching got worse, so I took my self off, against my doctors wishes. I started noticing red spots and my head, arms and back wouldn't stop itching. I got Benadryl and after 20 days, the itching is still here, but not as much as when I was taking lyrica. If I were you, I'll stay as far away from that drug, as you can.... I'm going back to gabpapentin"""
Generalized Anxiety Disorder,1.0,"""It didn't work."""
Fibromyalgia,1.0,"""What a nightmare! Diagnosed with Fibro 2 months ago. Was put on Cymbalta, which did nothing for me at all. Doctor switched me over to Lyrica, and the nightmare began. Three hours after the first dose, I was dizzy, nauseous, shaky, and started having trouble with my balance. I decided to try and stick it out since I had heard such great things about the medication. By the 4th day and 4th dose, I couldn't function. I couldn't walk without holding on to something (like the couch or a wall), I was so nauseous I couldn't hold down food, my head wouldn't stop spinning, and I was suicidal! When I finally realized I QUIT THE MEDICINE!"""
Neuropathic Pain,1.0,"""Didn't help with blocking pain, I did react by swelling feet and ankles!  Was on lyrica for 6 days and had to go back to emergency because of swelling."""
Neuropathic Pain,1.0,"""I took lyrica for long standing neuropathic pain. I took it before bed and woke up the next day completely in a haze, dizzy , uncoordinated and could not function. It made my symptoms worse. The dose was 150 mg.
I am just sharing my experience. Unfortunately it is not helpful for me."""
Pain,1.0,"""I have suffered with sciatica for years. I have done physical therapy out the wazzoo. I have had injections. Nothing helped till Lyrica. It took a little trial and error to find exactly the right dose for me, but my pain is managable without narcotics for the first time in many years."""
Neuropathic Pain,1.0,"""I was diagnosed with adult onset Diabetes last Dec. I started on
Metformin 750 and almost immediately my fasting glucose dropped
to 94. That is what it has been since but I have been bothered with
neuropathy for  months. I tried Lyrica for 3 months and it did
absolutely nothing for the pain. I am presently taking gabapentin
300 mg at bedtime and it helps slightly. The cost for the Lyrica
was money out the window."""
Fibromyalgia,1.0,"""Made me so dizzy that I could not walk down stairs or across rooms where I had nothing to hold on to.  Made me sick to my stomach too, and offered no relief from fibromyalgia symptoms."""
Pain,1.0,"""I was given Lyrica for my fibromyalgia in 2007. No relief, but gained 30 pounds in 3 months and continued gaining until it reached 55 pounds! I've lost less than 10 pounds, hard weight to lose so be aware."""
Fibromyalgia,1.0,"""I have fibromyalgia and rheumatoid arthritis.  I took one Lyrica pill and it caused me to hallucinate.  I was afraid to take another one so I had my pharmacist dispose of the medicine for me. """
Fibromyalgia,1.0,"""Suicidal Thoughts, Mood irritability, lots of mental side effects. """
Pain,1.0,"""I am taking Lyrica 75 mg every night, per doctors instructions. I have had no relief for my lower back and right hip and right leg pain. I have also had my 3rd steroid injection and if anything- my pain is worse. I am so tired and desperate for relief. I feel like I have no quality of life."""
