Condition,Rating,Review
Fibromyalgia,,"""I was diagnosed with fibromyalgia, but I've always thought it was something hormonal and the doctors never paid attention to that. I have found a doctor that listened to me and I am now taking Neurontin for my severe PMDD (pre memenstrual  disphoric disorder) It works! I have my life back. I never nap anymore. I am going all day - quite unlike me for the past 5 years."""
Insomnia,,"""Day 5. So far so good. Sleeping all night and pain reduction. 600 mg at night. Titration to get up to most effective levels. Still have my doubts."""
Trigeminal Neuralgia,,"""I was diagnosed with Trigeminal Neuralgia around my left ear and neck and prescribed Neruda which is Turkish pills including Gabapentin. I started taking 300mg first day, 600mg on 2nd day than 900mg on 3rd and following days. After 3rd day it cut off my pain immediately. But after 1 month pain started again but this time at the right side of my head around my ear. I started using this medicine again and this time it diminished the pain level a bit but didn't really cut it off. Hoping to get well again."""
Occipital Neuralgia,,"""I found that gabapentin need to be combined with lorazepam to be effective in controlling occipital neurological pain."""
Hot Flashes,,"""I kept thinking it was a quirk or just me well it works. If i miss my nightly doss I have a Night of hot, cold. Hot, cold all night."""
Peripheral Neuropathy,,"""I have been taking Gabapentin for 7 months while awaiting surgery for a laminectomy, nerve decompression, sacrum tear and impinged nerves L3-S1. While I still require Oxycodone for pain relief, Gabapentin relives 80% of my nerve pain. I can't tolerate Lyrica so we started on 900mg-1200mg in hospital due to severe dis-coordination. Regular dose is now 2400mg per day. Side effects are occasional lethargy, some forgetfulness and about 3kgs weight gain but I wouldn't be walking now without Gabapentin! If toleration is a problem, titrate up slowly because its so worth persisting with!"""
Migraine,,"""Horrible, extremely tired, felt so sick, dizzy, itchy. Almost every side effect. Did help some with chronic migraines but unable to continue taking this."""
Anxiety,,"""I have been on it for two days now and it has helped me already. This medicine is great. I do feel a little fogging but I hope that will go away after I am used to it. I am taking 600mg 3 times a day."""
Hot Flashes,,"""Started taking gabapentin about a year ago for night sweats.  Doctor told me start with 100 mg and can increase to 300 mg if needed.  I found the sweet spot to be right at 200 mg every night around 7:30 pm.  Night sweats have literally diminished.  BUT, I just had lunch with a friend who I hadn't seen in a while and she tells me about a nerve issue she was having and her doctor put her on this drug.  Within a month, she was gaining weight and experiencing horrible bloating.  This was my ""ah ha"" moment of ""is that my problem?"".  I have slowly gained about 20 pounds in the last year and work out like a dog, eat well and cannot figure out what is wrong with me, other than the fact that I am now 50!"""
Neuropathic Pain,,"""I've just been put on these gabapentin yesterday for an on going back problem in which no one knows what it can be, physio, doctors hospital I've been referred to back specialists. I took one yesterday 300mg then 2 today and then 3 a day then onwards but when does it start working because am in agony.  I am also on naproxin for pain nothings working"""
Pain,,"""My husband has suffered 4 months from severe chest pain brought on from spinal stenosis. Tried Hydromorphone every 4 hours.  Now on this drug his head is clearer.  He can handle breakthrough pain with just extra strength Tylenol on demand."""
Peripheral Neuropathy,,"""I was diagnosed with idiopathic peripheral neuropathy 8 months ago. My neurologist first prescribed Cymbalta. It had no effect. He then prescribed Neurontin (initially 300mg). After 1 day I notice relief for the pain in my hands, arms, feet, and legs. I was also able to sleep through the night. I am presently taking 600 mg. After 2 weeks on Neurontin the pain is not gone but is 75% reduced."""
Anxiety,,"""Help needed.  I took one gabapentin was fine when I took 2nd one about 2 and a half hours later I was feeling weird I only take 1 x 100mg per day. Just need to know if this was a reaction to it."""
Anxiety,,"""I have recently started this medication. 300 mg twice a day. My doctor said she always prescribes it together with some type of antidepressant therefore I take it together with a very low doses of Prozac. That choice was due to my anxiety, which she said Prozac would be effective for that condition. Also, the Prozac should take a few weeks to notice the effect. The day I started the Neurontin, I could see an immediate change in my mood and my ability to asses a situation more clearly without being so overwhelmed. I am not diagnosed with bipolar so much as a general anxiety disorder. Also, I have frequent back and leg pains and I have not yet discovered if there is a significant difference in the amount of pain I experience."""
Anxiety,,"""I call this the ""miracle"" pill. Have been treated for depression/anxiety for many years, when a unexpected major life event occurred.  I didn't sleep for more than an hour or two for nearly 8 weeks before finally deciding I needed additional medical help. After getting gabapentin and taking it for one day, I felt so much better, less tense, my insides were not knotted up and I slept all night the very next day.  With no lingering side effects the next day."""
Migraine,,"""I had been taking topomax and Botox injections. They helped initially, the Botox helps within one week, sometimes two. I got injections ev'y 3 mths. Quit working after awhile. Now on gabapentin. Seems to be helping somewhat on higher dose but weight gain is horrible! I do not have increased appetite nor eat more either. Not sure what to do about it. Can't keep increasing weight."""
Postherpetic Neuralgia,,"""For 3 years now I've been getting these electrifying, stabbing pains in my r-breast, very erratic. They come and go. Sometimes for months at a time. They are completely crippling. I cannot use my r-arm, hot showers will trigger it, certain  movements with my r-arm, interferes with my sleep, rolling over in bed etc. UNBEARABLE.... When I first went to my primary about this I was sent for a mammogram & ultrasound which of course showed nothing. They chalked it up to hormonal changes and never investigated it any further.  I might add I was 49 y/o when this started and now 52. I finally went to a neurologist (after doing my own research) and for the time being he is calling it PN. I've taken my first dose of Gabapentin. Praying this helps."""
