restaurant_name,restaurant_address,restaurant_cuisine,restaurant_ranking,restaurant_num_review,restaurant_lon_lat,reviewer_id,reviewer_location,reviewer_level,review_title,review_content,review_time
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",JohnSocal,Southern California,levelBadge badge lvl_06,Fabulous,"Our concierge at the Hilton recommended Uncle Jack's Steakhouse. It was great. I had their bone-in Rib Eye and my wife had the bone-in Fillet Mignon. The steaks were excellent and cooked to perfection. We had mashed sweet potatoes and creamed spinach for sides. I had their beefsteak tomato and mozzarella cheese salad which was excellent. The service was superb....
More ","Reviewed August 1, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Durham-Traveller,Durham UK,levelBadge badge lvl_06,The Best Steak Since our last visit to USA,"Having had a terrible meal experience at Lunella's in Little Italy, we approached Uncle Jack's with some trepidation. We were booked in as a wedding party of 15 friends and family on Friday 15 July, and had a private table reserved away from the main seating areas. We hoped that it was not going to be another overpriced; over-rated disappointment....
More ","Reviewed August 1, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",MartinBancroft,Sheffield,levelBadge badge lvl_05,One of the best steaks I have ever had!,"We visited this restaurant during our engagement trip to NYC in January 2011. Fantastic staff, awesome steak and a huge wine cellar. Try the Maryland crab cakes if you are stuck for a starter. Quite expensive, but worth ever penny. We can highly recommend this location for a special event.","Reviewed August 1, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",PeterCbrussels,brussels,levelBadge badge lvl_05,One of the best steaks I have had.,"In a style to look convincingly 100 years old with a cosy dining room, uncle jacks advertises itself as the best steak in new York. Perhaps not a false promise as I had a great meal, a good glass of Pinot noir and a new York strip steak. Cooked perfectly. Welcome and service was really nice. I am trying to...
More ","Reviewed August 1, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",potter40,wolverhampton,levelBadge badge lvl_05,A dissapointment,"We really were expecting more from our meal here. The service was not great, we had to ask for the menus and had a dirty glass on the table. The staff were a litle like robots and every table had the same welcome that could have been done in their sleep. They must have had a job lot of porterhouse...
More ","Reviewed August 1, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",my-itinerary,Toronto,levelBadge badge lvl_05,Best lunch - chicken sandwich was ab fab!,"For a steakhouse place, this was quite a find for a great lunch. I wholeheartedly recommend this for lunch (had THE best chicken sandwich ever), and suspect that the charm and great service continues to the dinner hour too. Oh, and the specials were tempting, but stayed on the main menu to check it out this first time. On the...
More ","Reviewed August 1, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Hawitt123,"Liverpool, United Kingdom",levelBadge badge lvl_02,Superb Meal,"Went there for wedding meal, and had a tremendous time. Service and food were top notch, the only problem I have is that everyone will now be talking about the steak as opposed to our wedding! Would recommend it to anyone and everyone.","Reviewed August 1, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",CaldyGolfClub,"Liverpool, United Kingdom",levelBadge badge lvl_01,GReat place for NY Steak!,Loved this place....we were there for a friends wedding meal and the feedback from everyone was that the food was fantastic. Couldnt have hoped for better.,"Reviewed August 1, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",BeverleyT,"London, United Kingdom",levelBadge badge lvl_06,Nice - but prefer the Old Homestead,"We had a table booked at the Old Homestead and switched last minute. Really wish we hadn't. Not saying the food isn't good here, because it is, but preferred the Old Homestead (steaks are better, crab cakes better etc.). Found the service to be a bit over the top and pretentious. I wouldn't say don't visit. I just think there...
More ","Reviewed August 1, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",stchuckmom,Maple Valley,levelBadge badge lvl_03,"Fabulous steaks and desserts, good house wines","We got off to a slow start, initially waiting about 10 minutes for any kind of service once seated. But once we asked for help, we had three different people taking great care of us. There were five of us and we all ordered prime steaks (vs the Kobe they offered) and the prime were fabulous. For side dishes, big...
More ","Reviewed August 1, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",torourke,Colorado,levelBadge badge lvl_02,Great steakhouse,"New York Strip cooked to perfection, excellent waitstaff and service. This restaurant was recommended to us from concierge at Hilton and we were really surprised at how great it was.","Reviewed April 24, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Fritz54,Doylestown,,"Great bartender, nice crowd, the steak.....","Had a great time, good drinks, the bar crowd was very interesting. The strip steak was a huge disappointment. Gristly and much smaller than I expected. I would go back (maybe it was a fluke), but Uncle Jack's is not currently at the top of my list.","Reviewed April 24, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",SkunkyWunky2,"Waynesboro, Virginia",levelBadge badge lvl_06,Top Notch Experience,"After being in New York City for a few days and trying all sorts of different ethnic foods, I was ready to bring it on home and have a steak dinner. After searching trip advisor and getting suggestions from hotel staff, we settled on Uncle Jack’s. Aside from the group of loud and obnoxious customers a few tables away, the...
More ","Reviewed April 24, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Holidaytink,Scotland,levelBadge badge lvl_04,Our wedding meal at Uncle Jack's was delicious,"We got married on the Tuesday on the 55th floor of the Empire State Building and it was a good day. We had photos in Central Park and then went for our wedding meal at Uncle Jack’s Steakhouse near Central Park. The wedding co-ordinator had recommended it and offered us a package for $130 per person for a 4 course...
More ","Reviewed April 24, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",SamiTink,"Northampton, United Kingdom",levelBadge badge lvl_05,Amzing place for my Wedding meal,"My Partner and I went out to New York in August 2010 to get married in Central Park, We had an amazing day and my parents arranged for the meal to be at Uncle Jacks, Midtown. When I walked in and was blown away, it was stunning; the stair case was so elegant. We were given a private table over...
More ","Reviewed April 24, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",rondog-11,"Glasgow, United Kingdom",levelBadge badge lvl_01,First night out eating in New york and were not disappointed,"We had checked trip advisor and booked this place before we went to New York and the other reviews of this place were spot on. Staff were very nice and steaks were fantastic. I will probably go as far to say the nicest steak i've ever had. Only down side is it can be pretty pricey if you are not...
More ","Reviewed April 24, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",PaulaJW,"Guernsey, United Kingdom",,amazing experiance,"I visited Uncle Jacks in November wiith four friends after reading good reviews on this site. We had only just arrived that afternoon in New York from the UK and we had a great welcome from all the staff at uncle Jacks. We all had steaks and shared a variety of side orders. The steaks were all cooked to perfection...
More ","Reviewed April 24, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",silviags,"Lima, Perú",levelBadge badge lvl_05,delicious meat....service unfriendly,"The meat was really good, I ordered a 10oz filet mignon (excellent flavor and very tender meat) with sautee mushrooms (nothing special) ceasar salads (ok) NY sirloin steak for my husband 16oz (really small piece of meat) The maitre ok, but the man that took the order was not friendly at all...he acted as if he were doing as a...
More ","Reviewed April 24, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Floridatraveler83,"Tallahassee, Florida",,"Warm and welcoming, wtih really good American food","First time visitor to NYC, and I had been walking for several hours in 29 degree weather. I saw Uncle Jack's and thought I would get out of the cold and have some lunch. Its a small cozy restaurant, formally dressed waiters and staff but not overly formal in general. I had the best broccoli soup and a HUGE delicious...
More ","Reviewed April 24, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",Posh100,"St. Albans, United Kingdom",levelBadge badge lvl_06,"Pretentious & overpriced for a ""Steakhouse""","Had booked via Opentable so to be given tiny table at the back next to the ""rest rooms"" was not a good start. Not very welcoming. The menu is brief to say the least and the steak sizes are huge. I had the smallest which is the fillet at 10oz & my husband had the 16oz Sirloin, these are expensive...
More ","Reviewed April 24, 2011"
Uncle Jack's Steakhouse - Midtown,"44 West 56th Street, New York City, NY 10019","Seafood, American, Steakhouse, Vegetarian Friendly",#428,"1,025 Reviews","40.763081,-73.976616",1sensibletrader,"Droitwich, United Kingdom",levelBadge badge lvl_04,Superb ambience.....& top draw food...although...,"Visited with partner for her 40 th birthday. Choice of starters on the menu were adequate, the lamb chops recommended by the cheery waitress were chosen. Alas I later found out that it was three times the price of most starters at $29. Wine prices were extortionate one being priced at $3,000 (yes thats three grand !) Most were in...
More ","Reviewed November 21, 2010"
