"attributes.Accepts.Credit.Cards","attributes.Alcohol","attributes.Ambience.casual","attributes.Ambience.classy","attributes.Ambience.divey","attributes.Ambience.hipster","attributes.Ambience.intimate","attributes.Ambience.romantic","attributes.Ambience.touristy","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Attire","attributes.Caters","attributes.Delivery","attributes.Drive.Thru","attributes.Good.For.Groups","attributes.Good.For.breakfast","attributes.Good.For.brunch","attributes.Good.For.dessert","attributes.Good.For.dinner","attributes.Good.For.latenight","attributes.Good.For.lunch","attributes.Good.for.Kids","attributes.Has.TV","attributes.Noise.Level","attributes.Outdoor.Seating","attributes.Parking.garage","attributes.Parking.lot","attributes.Parking.street","attributes.Parking.valet","attributes.Parking.validated","attributes.Price.Range","attributes.Take.out","attributes.Takes.Reservations","attributes.Waiter.Service","business_id","categories.0","categories.1","city","full_address","hours.Friday.close","hours.Friday.open","hours.Monday.close","hours.Monday.open","hours.Thursday.close","hours.Thursday.open","hours.Tuesday.close","hours.Tuesday.open","hours.Wednesday.close","hours.Wednesday.open","latitude","longitude","name","neighborhoods","open","review_count","stars","state","type","attributes.Happy.Hour","hours","attributes","categories.2","categories.3","categories.4","categories.5","hours.Saturday.close","hours.Saturday.open","hours.Sunday.close","hours.Sunday.open","attributes.Coat.Check","attributes.Good.For.Dancing","attributes.Music.dj","attributes.Smoking","attributes.Wi.Fi","neighborhoods.0","attributes.Wheelchair.Accessible","attributes.Dogs.Allowed","attributes.BYOB","attributes.BYOB.1Corkage","attributes.Corkage","attributes.Order.at.Counter","attributes.Music.background_music","attributes.Music.jukebox","attributes.Music.karaoke","attributes.Music.live","attributes.Music.video","categories","attributes.By.Appointment.Only","categories.6","attributes.Open.24.Hours","attributes.Music","neighborhoods.1","attributes.Hair.Types.Specialized.In.africanamerican","attributes.Hair.Types.Specialized.In.asian","attributes.Hair.Types.Specialized.In.coloring","attributes.Hair.Types.Specialized.In.curly","attributes.Hair.Types.Specialized.In.extensions","attributes.Hair.Types.Specialized.In.kids","attributes.Hair.Types.Specialized.In.perms","attributes.Hair.Types.Specialized.In.straightperms","attributes.Accepts.Insurance","categories.7","attributes.Ages.Allowed","attributes.Dietary.Restrictions.dairy.free","attributes.Dietary.Restrictions.gluten.free","attributes.Dietary.Restrictions.halal","attributes.Dietary.Restrictions.kosher","attributes.Dietary.Restrictions.soy.free","attributes.Dietary.Restrictions.vegan","attributes.Dietary.Restrictions.vegetarian","categories.8","neighborhoods.2","attributes.Parking","categories.9","attributes.Ambience"
TRUE,"none",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"average",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"2FudHUhV9U54dm0S1ePuCw","Food","Coffee & Tea","Phoenix","1020 N 1st Ave
Phoenix, AZ 85003","22:00","06:00","22:00","06:00","22:00","06:00","22:00","06:00","22:00","06:00",33.4598305,-112.0739665,"Fair Trade Cafe",NA,TRUE,175,4,"AZ","business",NA,NA,NA,"Cafes","Restaurants",NA,NA,"22:00","07:00","22:00","07:00",NA,NA,NA,NA,"free",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,"XekwNTzvzRFHIqMCs1Uznw","Food","Coffee & Tea","Phoenix","5344 N 7th Ave
Phoenix, AZ 85013","21:00","05:00","21:00","05:00","21:00","05:00","21:00","05:00","21:00","05:00",33.5163669,-112.0828795,"Starbucks",NA,TRUE,30,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:00","05:00","21:00","05:00",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,NA,NA,"GSfe_II3jKGdFsgKUJaI9g","Food","Grocery","Phoenix","3151 E Broadway Road
Phoenix, AZ 85040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.406526,-112.013157,"Circle K",NA,TRUE,3,1.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,NA,NA,"3smfGoSl53AKfpK2R0zNug","Food","Beer, Wine & Spirits","Phoenix","914 E Camelback Road
Phoenix, AZ 85014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.509692,-112.061069,"Cellar's Fine Wine & Spirits",NA,TRUE,5,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"casual",FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,"average",NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,NA,NA,"Wns0UP_28xk6uZ-b6LrMnQ","Buffets","Chinese","Phoenix","2939 N 24th St
Phoenix, AZ 85016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.481724,-112.0301937,"New China Buffet",NA,TRUE,8,2,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"quiet",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"Cqg3rr-JyP9CGxvMLRGmJw","Food","Kosher","Phoenix","737 E Glendale Ave
Phoenix, AZ 85020","15:30","08:30","19:00","08:30","19:00","08:30","19:00","08:30","19:00","08:30",33.538272,-112.0641195,"Imperial Kosher Market",NA,TRUE,14,3.5,"AZ","business",NA,NA,NA,"Grocery","Restaurants",NA,NA,NA,NA,"19:00","09:00",NA,NA,NA,NA,"free",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,NA,NA,"ua5ELPo_A-fKdgpPAZaigA","Food","Grocery","Phoenix","4249 W Bell Road
Phoenix, AZ 85053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6392696,-112.1508252,"Circle K",NA,TRUE,3,2.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,NA,NA,"bUQC1_Z3TZBoz46EqXko4w","Food","Grocery","Phoenix","18444 N Cave Creek Rd
Phoenix, AZ 85032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6545803101192,-112.031345252325,"Circle K",NA,TRUE,3,3.5,"AZ","business",NA,NA,NA,"Convenience Stores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,NA,NA,NA,"QoFRAwMpoaMBlfg7ygh7rA","Food","Grocery","Phoenix","1815 W Glendale Ave
Phoenix, AZ 85021","21:00","09:00","21:00","09:00","21:00","09:00","21:00","09:00","21:00","09:00",33.5382032,-112.097713,"Fry's Marketplace",NA,TRUE,22,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"18:00","09:00","18:00","10:00",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,"eXALA0wNH2LdwpUlGvWsKw","Buffets","Chinese","Phoenix","3434 E Thomas Rd
Phoenix, AZ 85018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.480827,-112.007051,"China Olive",NA,FALSE,5,2.5,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,NA,NA,"k-UKd4hJIwDv9OGwJ-2jrQ","Food","Grocery","Phoenix","9714 N 7th Street
Phoenix, AZ 85020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.574758,-112.065461,"Circle K",NA,TRUE,3,1.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,3,NA,NA,NA,"6dpX6rCk7MjaTtZ6nos96w","Food","Grocery","Phoenix","13815 N 7th Street
Phoenix, AZ 85022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.611977,-112.06495,"Summer Market",NA,TRUE,3,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,NA,NA,NA,"OveJgGrAts9Hak0-JQQt-w","Food","Grocery","Phoenix","3036 E Thomas Rd
Phoenix, AZ 85016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4816957,-112.0167503,"Fry's Food Stores",NA,TRUE,10,2,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,"_0DvMQAs9KvA58Pf3Z4ltg","Food","Ice Cream & Frozen Yogurt","Phoenix","2501 W. Happy Valley Rd
Suite 50-1260
Phoenix, AZ 85085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7107164,-112.1096746,"Cold Stone Creamery",NA,TRUE,11,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,NA,NA,NA,"74TtigbYxiFAAAxIg06wOg","Food","Grocery","Phoenix","4304 E Cactus Rd
Phoenix, AZ 85032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.598978,-111.9896882,"Circle K",NA,TRUE,5,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,"GjY3YczfF_wT7-euVoSbWQ","Food","Grocery","Phoenix","4252 S 48th Street
Phoenix, AZ 85040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4079128992291,-111.978568015536,"Circle K",NA,TRUE,4,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,"NxAdj_1cIIKJVs-lnWA9oQ","Food","Grocery","Phoenix","701 E Bethany Home Road
Phoenix, AZ 85014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.523427,-112.064685,"Circle K",NA,TRUE,4,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,NA,NA,NA,"GGlF64qQpWvx50ss17ZpXQ","Food","Grocery","Phoenix","4204 W Cactus Rd
Phoenix, AZ 85029","19:30","08:30","19:30","08:30","19:30","08:30","19:30","08:30","19:30","08:30",33.5963624,-112.1486815,"Fry's Food & Drug Stores",NA,TRUE,12,3,"AZ","business",NA,NA,NA,"Shopping","Drugstores",NA,NA,"17:00","08:30","17:00","09:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,"EdPa3d82Dq_za2Wf7Dtysw","Food","Automotive","Phoenix","2941 E Indian School Rd
Phoenix, AZ 85016","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00","00:00",33.4950066,-112.0178292,"QuikTrip",NA,TRUE,17,4.5,"AZ","business",NA,NA,NA,"Convenience Stores","Gas & Service Stations",NA,NA,"00:00","00:00","00:00","00:00",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,NA,NA,"1QaYq5P2VTjq5tagvY9LLQ","Food","Grocery","Phoenix","1940 W Indian School Rd
Ste 1
Phoenix, AZ 85015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.496767,-112.10151,"Food City",NA,TRUE,5,2.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,"AuMz7XGkjLcIUurp_AD51w","Bars","Gay Bars","Phoenix","4129 N 7th Ave
Phoenix, AZ 85013","02:00","14:00","02:00","14:00","02:00","14:00","02:00","14:00","02:00","14:00",33.49569,-112.083465,"The Rock",NA,TRUE,45,3.5,"AZ","business",TRUE,NA,NA,"Nightlife","Lounges","Karaoke",NA,"02:00","11:00","02:00","11:00",FALSE,FALSE,FALSE,"outdoor",NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,"PTnDDyk88QsMMVedFw6YDg","Food","Department Stores","Phoenix","6145 N 35Th Ave
Phoenix, AZ 85017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5262993,-112.1326138,"Walmart Supercenter",NA,TRUE,24,2,"AZ","business",NA,NA,NA,"Grocery","Fashion","Shopping",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,NA,NA,NA,"1nyX5dTwS4Ymi2GnfFtIIw","Food","Automotive","Phoenix","4401 S 7th Ave
Phoenix, AZ 85041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.406345,-112.081621,"Circle K",NA,TRUE,5,2.5,"AZ","business",NA,NA,NA,"Grocery","Gas & Service Stations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,"_lDDgqKSwzYKNiCqdGQLHw","Food","Coffee & Tea","Phoenix","2501 W Happy Valley Rd
Phoenix, AZ 85085","22:00","05:00","21:00","04:30","22:00","04:30","21:00","04:30","21:00","04:30",33.7109782886948,-112.11141145911,"Starbucks",NA,TRUE,37,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:00","05:00","21:00","04:30",NA,NA,NA,NA,"free",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,NA,NA,NA,"LWtoosGlzTOp8A73Jh7cQw","Food","Grocery","Phoenix","4724 N 20th St
Phoenix, AZ 85016","01:00","05:00","01:00","05:00","01:00","05:00","01:00","05:00","01:00","05:00",33.5065575,-112.0412883,"Fry's Food Stores",NA,TRUE,45,3,"AZ","business",NA,NA,NA,"Shopping","Drugstores",NA,NA,"01:00","05:00","01:00","05:00",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,"oTNBCjEfGAGub9uENoMlqw","Food","Coffee & Tea","Phoenix","15440 N 35th Ave
Phoenix, AZ 85053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.626198,-112.134029,"Q's Coffee",NA,FALSE,3,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"free",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,2,NA,NA,NA,"otfAAfmgL5dLvqf5e-QCsA","Food","Convenience Stores","Phoenix","3949 E Chandler Blvd
Phoenix, AZ 85048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3035363,-111.9986515,"Fry's & Fry's Marketplace",NA,TRUE,31,4,"AZ","business",NA,NA,NA,"Shopping","Drugstores",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1,NA,NA,NA,"YkFQ1mj86QYPr3CWXRIsDQ","Food","Department Stores","Phoenix","2501 W Happy Valley Rd Ste 34
Phoenix, AZ 85085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7084702,-112.1128928,"Walmart Supercenter",NA,TRUE,40,3,"AZ","business",NA,NA,NA,"Grocery","Fashion","Shopping",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
