,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
5488,Role PlayingAction & Adventure,Rated 5 stars out of five stars,Alpha Wolf,Star Wars™: Galaxy of Heroes,Top Grossing Games,"This game has tons of characters from both good and dark side. They give this feel of rp from the start as you get pushed from a first person room. The room is filled with all kinds of play modes and various characters roaming about. It's easy to transition into. Able to level and gear your characters up. Not to mention they give new characters out every once in a while. Worth trying out, you won't regret it.","12,9,2016",ELECTRONIC ARTS,5,412,604,2,0.8868,0.0,0,0.149
5489,Role PlayingAction & Adventure,Rated 5 stars out of five stars,Michael Sisson,Star Wars™: Galaxy of Heroes,Top Grossing Games,A lot of fun. Plenty of value without feeling you have to pay to win. It's a mobile game so if you want to play 10 hours a day you'd have to pay or you'd run out of currency. A lot of info  to start but the layout is friendly and everything seems pretty accessible. Lots of fun collecting characters and now ships. Level 46 in about 2 weeks of play. Not a game if you thrive exclusively off of immediate gratification. You have to work to get what you want and invest time and effort. Lots of fun though!,"11,25,2016",ELECTRONIC ARTS,5,504,590,5,0.984,0.031,0,0.291
5490,Role PlayingAction & Adventure,Rated 3 stars out of five stars,Matthew Elsbecker,Star Wars™: Galaxy of Heroes,Top Grossing Games,"This game is really great when it works.  Graphics are great, gameplay is fun, great progression system any it always has cool special events going on. My main gripe though is that it will hang up on the ""checking for updates"" screen on a regular basis and not advance. I've tried everything to combat it: uninstall/reinstall, turn WiFi on/off, update app and rebooting the tablet. The only thing that works is hard rebooting my WiFi router. I play on a Shield tablet and all other games work/play fine.","1,1,2017",ELECTRONIC ARTS,3,503,627,3,0.9715,0.036,0,0.246
5491,Role PlayingAction & Adventure,Rated 5 stars out of five stars,Devin Mason,Star Wars™: Galaxy of Heroes,Top Grossing Games,"Didnt think you guys were going to do it but you added Grevious. Thank You! Also I was wondering if I could throw in two suggestions for characters. One is Pao (from Rogue One) and Ello Asty (from Force Awakens) both are light side characters and had minor, but memorable scream scenes from the movies that were HILARIOUS, Anyways, five stars, this is one of the best star wars games on mobile out there!","12,23,2016",ELECTRONIC ARTS,5,404,618,2,0.7804,0.094,0,0.159
5492,Role PlayingAction & Adventure,Rated 4 stars out of five stars,Clifford Short,Star Wars™: Galaxy of Heroes,Top Grossing Games,As with all games within an hour or so of gameplay you run out of resources and must spend actual cash to continue playing wait for several more hours. I really like the way the game is set up and the ease of use and turn-based battles. The graphics are nice and the entire game is laid out very well. Just wish you could get more time out of it before running out of resources without spending actual money!,"1,15,2017",ELECTRONIC ARTS,4,408,641,1,0.9043,0.029,0,0.177
5493,Role PlayingAction & Adventure,Rated 5 stars out of five stars,Jason Hopper,Star Wars™: Galaxy of Heroes,Top Grossing Games,The game is a great blend of strategy and patience while grinding. The graphics are great. All the great star wars names. Now a new mod battles  makes customizing your  characters more engaging. If  they allowed some type of monthly deal for diamonds and sim tix i would drop my ccard now. As is im still f2p and enjoying it immensely.,"1,13,2017",ELECTRONIC ARTS,5,335,639,3,0.902,0.108,0,0.24
5494,Strategy,Rated 5 stars out of five stars,vimal kr,Clash of Kings,Top Grossing Games,"To team excel,... The gameplay,controls,and graphics is very good comparing to other games of this type. But when it socially connects I think there is some flaws. It should be easier to connect to our friends on the Facebook ..Otherwise I rate 5*","1,27,2017",Elex Wireless,5,247,653,0,0.8439,0.0,0,0.193
5495,Strategy,Rated 4 stars out of five stars,Daniel Manson,Clash of Kings,Top Grossing Games,The game is so slow. When you tap something it will take 30 seconds befpre it works. We need more golds and resources . And more ways to increse marching seize and less resources to increse castles levels. My castle have been level 19 for more than 3 months i cant upgrade it because it cause a lot and i can't buy any of the packs because i am just a little kid who does work.,"2,2,2017",Elex Wireless,4,377,659,0,0.0,0.0,0,0.0
5496,Strategy,Rated 1 stars out of five stars,Jordan Owen,Clash of Kings,Top Grossing Games,"Please read, my castle lvl is 18, walls 17, I am not getting the CORRECT amount of power! When I upgrade my main buildings like my castle I get a lot less power. COK told me that farms, iron mines etc power has been reduced for castle's under lvl 28 but its my MAIN buildings, sorry for being rude but its really confusing and annoying because im gaining a lot less power. Sorry but could u plz tell me whats happening,  if power has been reduced for all buildings for castle's under 28 then that is unfair for the players like me that donnot spend lots of money. Sorry again","2,8,2017",Elex Wireless,1,575,665,0,-0.784,0.153,0,0.096
5497,Strategy,Rated 1 stars out of five stars,Muhamad,Clash of Kings,Top Grossing Games,Broken game from bottom to top. Upgrading and training troops are very hard and need a lot of time but you might losing your hardwork for months only on less than 2 minutes. Very unbalanced game and a lot of bugs that they never fix it.,"2,8,2017",Elex Wireless,1,236,665,0,-0.6593,0.144,0,0.03
5498,Strategy,Rated 5 stars out of five stars,Ayush Sharma,Clash of Kings,Top Grossing Games,I don't think this game is fake they provide as much as RSS you need all you need your brain to.use them if you think.that this game is a 1 day achievement then you are wrong. I am playing it with almost 1 year I am on 19 level didn't spend a single dollar and even in my items i am having that much if I don't gather I will be on 28 easily just by using them this game provide a very good items all you need is patience and a technique to play.. store and save thats all u need,"1,18,2017",Elex Wireless,5,478,644,0,0.5256,0.062,0,0.106
5499,Strategy,Rated 1 stars out of five stars,Daniel Bakken,Clash of Kings,Top Grossing Games,The Chinese will have a prestige castle in less than 3 weeks you can try and farm your ass off but it won't work unless you spend a ton of money! That prestige castle will tear down your forts and kill you and you won't be able to do anything about it. Think I'm lying I have pictures to prove it. This game is a joke unless you are a massive spender. Best part is walking away from this game and knowing the I won't be spending a dime on this Chinese garbage. No point playing with a Chinese bounty on my head. Your fucktard people run this game.,"1,27,2017",Elex Wireless,1,547,653,0,-0.9238,0.177,0,0.086
5500,Strategy,Rated 3 stars out of five stars,Danielle Vooys,King of Avalon: Dragon Warfare,Top Grossing Games,"Great game when it works, but keeps force closing at random times. Will rate higher when it is fixed","2,10,2017",DIANDIAN INTERACTIVE HOLDING,3,100,667,0,0.3716,0.0,0,0.124
5501,Strategy,Rated 3 stars out of five stars,Yann DrAGonS,King of Avalon: Dragon Warfare,Top Grossing Games,beaucoup trop de compte a l'abandon et les attaques des hauts level contre le petit c'est de l'archenement que 2 level de plus attaque ok mais quand on voie un level 19 contre un level 10 ou 13 on peut rien faire du tous,"2,10,2017",DIANDIAN INTERACTIVE HOLDING,3,220,667,3,0.296,0.0,0,0.051
5502,Strategy,Rated 4 stars out of five stars,SkorpeonDan,King of Avalon: Dragon Warfare,Top Grossing Games,Unless you spend real $$ it's difficult to do that we'll but definitely fun game👍,"2,10,2017",DIANDIAN INTERACTIVE HOLDING,4,84,667,0,0.8047,0.08,0,0.368
5503,Strategy,Rated 5 stars out of five stars,anonymous,King of Avalon: Dragon Warfare,Top Grossing Games,Best strategy around. It has more depth than your average castle fighter.,"2,9,2017",DIANDIAN INTERACTIVE HOLDING,5,73,666,0,0.7003,0.0,0,0.367
5504,Strategy,Rated 4 stars out of five stars,Anahera Ormsby,King of Avalon: Dragon Warfare,Top Grossing Games,Awesome game. Please tell me where to find info on the tier system regarding troops,"2,9,2017",DIANDIAN INTERACTIVE HOLDING,4,83,666,0,0.7506,0.0,0,0.33
5505,Strategy,Rated 1 stars out of five stars,Disabled Dude,King of Avalon: Dragon Warfare,Top Grossing Games,Clunky map and controls and boring gameplay and you can not fight out battles 2/10 have seen worse,"2,10,2017",DIANDIAN INTERACTIVE HOLDING,1,98,667,0,-0.2575,0.227,0,0.184
5506,Strategy,Rated 4 stars out of five stars,Brian Ayotte,King of Avalon: Dragon Warfare,Top Grossing Games,Love it great game there has been few changes much better thanks,"2,9,2017",DIANDIAN INTERACTIVE HOLDING,4,64,666,0,0.9337,0.0,0,0.638
5507,Strategy,Rated 3 stars out of five stars,rionman ultrasound,King of Avalon: Dragon Warfare,Top Grossing Games,It isn't. As bad as you think if you can get it right than its possible 😎,"2,10,2017",DIANDIAN INTERACTIVE HOLDING,3,76,667,0,0.431,0.0,0,0.151
5508,Strategy,Rated 3 stars out of five stars,Space Bawkerz,King of Avalon: Dragon Warfare,Top Grossing Games,Its addictive. There needs to be a kingdom for non paying players,"2,9,2017",DIANDIAN INTERACTIVE HOLDING,3,65,666,3,0.0,0.0,0,0.0
5509,Casino,Rated 2 stars out of five stars,Emperor Moody,Slotomania Slots,Top Grossing Games,I HAVE NOT BEEN ABLE TO COLLECT COINS FRM YOUR FAN PAGE IN THREE DAYS!!! I LEFT COMMENTS EVERYTIME I COULDN'T AND NO RESPONSE FRM U SLOTOMANIA!!! I JUST REINSTALLED THE GAME AGAIN HOPING THERE WILL BE A CHANGE. I'LL SEE IF THAT HELPS. I'M VERY DISAPPOINTED!   GInger,"2,5,2017",Playtika,2,266,662,0,0.5065,0.139,0,0.198
5510,Casino,Rated 1 stars out of five stars,anonymous,Slotomania Slots,Top Grossing Games,"So I have been playing the new game ""Heroes of Cimmeria"" since you brought it on.  That was Thursday or Friday of last week.  I have had one bonus since then.  ONE! In three day?  You gotta be kidding.  Hundreds of thousands of dollars spent to win one lousy bonus.  Slotomania used to be my favorite, but lately I'm thinking of uninstalling it.  If I get low on storage space, this will be the first to go.","2,5,2017",Playtika,1,407,662,0,0.733,0.058,0,0.168
5511,Casino,Rated 1 stars out of five stars,Pamela Davidson,Slotomania Slots,Top Grossing Games,"I played this a while back , much more fun then more wins not rigged as much as it is now , if you get a win its fixed to take it all back to get you to pay for coins. Shame was oncw a good game, coin prices are a rip off too, disgusting. And the pop up are just equivalent to beggin for money its quite sick!","2,7,2017",Playtika,1,309,664,0,0.8342,0.139,0,0.234
5512,Casino,Rated 1 stars out of five stars,Glenna Hart,Slotomania Slots,Top Grossing Games,Like games but don't play often because they do not pay often and continually run out of chips. Better pays would encourage people to play more! Wins have little to do with your bet. More often only get in return a small amount of what is wagered so lose more than win.New game does not  pay at all.Grand Phoenix took all my chips. Have a hard time  reading  your bet info because it is so small.Once again  will have to  accumulate  more  chips to play. Shame because  you  are driving people away from your site.,"2,11,2017",Playtika,1,514,668,0,0.1458,0.154,0,0.159
